TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
2,31:19.4,0.0,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-0.0003893763 3.032037 10.16243
2,31:19.4,0.0,Hit,NO_TARGET,RIFLE,NO_AIM,-0.4996676 3.257228 10.09133
2,31:22.4,3.0,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
2,31:23.3,3.9,Hit,NO_TARGET,RIFLE,NO_AIM,-8.402913 3.386031 9.779696
2,31:23.3,3.9,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-8.098315 3.02457 10.12431
2,31:26.2,6.8,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
2,31:26.8,7.4,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
2,31:28.8,9.4,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
2,31:29.4,10.0,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,8.103013 3.025882 10.1312
2,31:29.4,10.0,Hit,NO_TARGET,RIFLE,NO_AIM,7.835061 2.990838 10.31633
2,31:32.8,13.4,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,31:33.2,13.8,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,31:33.8,14.4,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,31:34.2,14.8,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,31:34.6,15.2,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,1.108725 1.498159 30.00549
2,31:34.6,15.2,Hit,NO_TARGET,RIFLE,NO_AIM,1.127473 1.174164 29.98512
2,31:37.5,18.1,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,31:38.1,18.7,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,31:38.6,19.2,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,31:39.0,19.6,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,31:39.3,19.9,Hit,NO_TARGET,RIFLE,NO_AIM,1.062765 2.057289 20.2389
2,31:39.3,19.9,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,1.345033 1.804504 20.25538
2,31:41.4,22.0,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:41.8,22.4,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:42.2,22.8,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:42.4,23.0,Hit,NO_TARGET,RIFLE,NO_AIM,6.230786 4.65311 29.16779
2,31:42.4,23.0,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,6.196537 4.256251 29.2447
2,31:45.0,25.6,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:45.3,25.9,Hit,NO_TARGET,RIFLE,NO_AIM,0.06755047 8.794075 29.60567
2,31:45.3,25.9,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.0003335476 9.157056 29.53188
2,31:47.8,28.4,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:48.2,28.8,Hit,NO_TARGET,RIFLE,NO_AIM,-5.745003 3.526626 8.250025
2,31:48.2,28.8,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-5.419926 3.810322 8.393217
2,31:50.7,31.3,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-5.234202 4.204484 19.18273
2,31:50.7,31.3,Hit,NO_TARGET,RIFLE,NO_AIM,-5.588093 4.51572 19.00876
2,31:53.1,33.7,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,0.4127273 3.912759 9.817083
2,31:53.1,33.7,Hit,NO_TARGET,RIFLE,NO_AIM,0.2680046 4.218808 9.707441
2,31:55.2,35.8,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:55.6,36.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:56.1,36.7,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:56.6,37.2,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,0.0001358986 6.747339 19.7082
2,31:56.6,37.2,Hit,NO_TARGET,RIFLE,NO_AIM,0.1662402 6.618653 19.71948
2,31:59.2,39.8,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,31:59.9,40.5,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,32:00.4,41.0,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,0.0009388925 7.937099 8.759732
2,32:00.4,41.0,Hit,NO_TARGET,RIFLE,NO_AIM,0.007706714 7.631087 8.965774
2,32:10.7,51.3,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,0.0003673281 3.032748 10.16592
2,32:10.7,51.3,Hit,NO_TARGET,PISTOL,NO_AIM,-0.3631072 3.180242 10.11213
